question,k,gold_chunk_ids,retrieved_chunk_ids,first_hit_rank,hit,hit_rate
哪些专业培训让农民工提高了实用技能？,3,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c8,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c8,newspaper_0b1bb8d03b4287eb95f67b68c2cf9f92_1_p1_c1,yanbaor2_7f386f737cb55cffa10c8321a94bd38d7169cd69b3b253b9e2e502c12a68feea.pdf_15_p15_c0",1,True,1.0
哪些专业培训让农民工提高了实用技能？,5,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c8,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c8,newspaper_0b1bb8d03b4287eb95f67b68c2cf9f92_1_p1_c1,yanbaor2_7f386f737cb55cffa10c8321a94bd38d7169cd69b3b253b9e2e502c12a68feea.pdf_15_p15_c0,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c11,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c7",1,True,1.0
黄治东在鸡场遇到什么重大危机？,1,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c9,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c9,1,True,1.0
黄治东在鸡场遇到什么重大危机？,3,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c9,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c9,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c10,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c7",1,True,1.0
黄治东在鸡场遇到什么重大危机？,5,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c9,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c9,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c10,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c7,exam_paper_2016年安徽省中考英语试题（解析）_page_003_p3_c2,newspaper_eb569707cf5621d4c71d5898216cdb17_1_p1_c5",1,True,1.0
黄治东在打工期间解决了哪些实际问题？,1,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c10,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c10,1,True,1.0
黄治东在打工期间解决了哪些实际问题？,3,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c10,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c10,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c9,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13",1,True,1.0
黄治东在打工期间解决了哪些实际问题？,5,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c10,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c10,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c9,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c7,jiaocaineedrop_jiaocai_needrop_en_2884_p2884_c0",1,True,1.0
大学生志愿者在建筑工地帮助农民工做什么？,1,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c11,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c11,1,True,1.0
大学生志愿者在建筑工地帮助农民工做什么？,3,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c11,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c11,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c7,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c1",1,True,1.0
大学生志愿者在建筑工地帮助农民工做什么？,5,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c11,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c11,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c7,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c1,exam_paper_2016年安徽省中考英语试题（解析）_page_003_p3_c2,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c8",1,True,1.0
为什么人们更信任能力差一些却足够敬业的人？,1,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c12,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c12,1,True,1.0
为什么人们更信任能力差一些却足够敬业的人？,3,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c12,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c12,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,magazine_TheEconomist.2023.11.18_page_071_p71_c6",1,True,1.0
为什么人们更信任能力差一些却足够敬业的人？,5,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c12,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c12,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,magazine_TheEconomist.2023.11.18_page_071_p71_c6,magazine_TheEconomist.2023.11.18_page_071_p71_c4,yanbaor2_decf70a006d6f8f66725ead2f27b248a911016d258a236cefcdd26c6aff1d463.pdf_40_p40_c1",1,True,1.0
黎某为什么想抢劫银行？,1,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,1,True,1.0
黎某为什么想抢劫银行？,3,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c12,jiaocaineedrop_jiaocai_needrop_en_887_p887_c0",1,True,1.0
黎某为什么想抢劫银行？,5,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,"newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c13,newspaper_e62730aaeb9b509119e0c3699ac18201_1_p1_c12,jiaocaineedrop_jiaocai_needrop_en_887_p887_c0,yanbaor2_decf70a006d6f8f66725ead2f27b248a911016d258a236cefcdd26c6aff1d463.pdf_40_p40_c1,magazine_TheEconomist.2023.11.18_page_071_p71_c1",1,True,1.0
What is the definition of 'view'?,1,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c0,yanbaopptmerge_SE14.pdf_1_p1_c0,0,False,0.0
What is the definition of 'view'?,3,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c0,"yanbaopptmerge_SE14.pdf_1_p1_c0,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c1,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0",0,False,0.0
What is the definition of 'view'?,5,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c0,"yanbaopptmerge_SE14.pdf_1_p1_c0,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c1,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c0,exam_paper_2004-2019上海高考英语听力原文和答案_page_017_p17_c3",4,True,1.0
What is the meaning of 'center' in the document fragment?,1,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c1,exam_paper_2004-2019上海高考英语听力原文和答案_page_017_p17_c3,0,False,0.0
What is the meaning of 'center' in the document fragment?,3,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c1,"exam_paper_2004-2019上海高考英语听力原文和答案_page_017_p17_c3,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c1,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0",2,True,1.0
What is the meaning of 'center' in the document fragment?,5,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c1,"exam_paper_2004-2019上海高考英语听力原文和答案_page_017_p17_c3,jiaocaineedrop_jiaocai_needrop_en_1118_p1118_c1,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0,eastmoney_e42b6e1cd2d48113ff4db8854e539d828d632bf9b1757e10cb8ddb2cfc7b1393.pdf_12_p12_c3,jiaocaineedrop_biz-96816.pdf_48_p48_c0",2,True,1.0
What is the Modern English equivalent of the Old English fót?,1,PPT_8076_MEYER_Chapter_2_-_Language_Change_page_012_p12_c0,PPT_8076_MEYER_Chapter_2_-_Language_Change_page_012_p12_c0,1,True,1.0
What is the Modern English equivalent of the Old English fót?,3,PPT_8076_MEYER_Chapter_2_-_Language_Change_page_012_p12_c0,"PPT_8076_MEYER_Chapter_2_-_Language_Change_page_012_p12_c0,jiaocaineedrop_jiaocai_needrop_en_453_p453_c1,PPT_1001115_eng_page_005_p5_c0",1,True,1.0
What is the Modern English equivalent of the Old English fót?,5,PPT_8076_MEYER_Chapter_2_-_Language_Change_page_012_p12_c0,"PPT_8076_MEYER_Chapter_2_-_Language_Change_page_012_p12_c0,jiaocaineedrop_jiaocai_needrop_en_453_p453_c1,PPT_1001115_eng_page_005_p5_c0,PPT_EnglishtoAmericanTransition_page_017_p17_c0,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0",1,True,1.0
What is the range of plasmid DNA used in the experiment?,1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c0,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c0,1,True,1.0
What is the range of plasmid DNA used in the experiment?,3,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c0,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c0,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c2,docstructbench_llm-raw-scihub-o.O-ijc.22999.pdf_3_p3_c0",1,True,1.0
What is the range of plasmid DNA used in the experiment?,5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c0,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c0,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c2,docstructbench_llm-raw-scihub-o.O-ijc.22999.pdf_3_p3_c0,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,docstructbench_llm-raw-scihub-o.O-ijc.22999.pdf_3_p3_c2",1,True,1.0
Which author wrote the 1989 paper on gene splicing by overlap extension?,1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c1,1,True,1.0
Which author wrote the 1989 paper on gene splicing by overlap extension?,3,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c1,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c2,jiaocaineedrop_Chapter9.pdf_46_p46_c0",1,True,1.0
Which author wrote the 1989 paper on gene splicing by overlap extension?,5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c1,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c2,jiaocaineedrop_Chapter9.pdf_46_p46_c0,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c3,scihub_prrv.2001.0150.pdf_0_p0_c3",1,True,1.0
What is the title of the first reference?,1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c2,color_textbook_zhonggaokao_小学_13.人教新起点英语（4-5年级）_人教新起点四年级英语上册_课本_人教新起点英语4A电子课本_page_091_p91_c0,0,False,0.0
What is the title of the first reference?,3,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c2,"color_textbook_zhonggaokao_小学_13.人教新起点英语（4-5年级）_人教新起点四年级英语上册_课本_人教新起点英语4A电子课本_page_091_p91_c0,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,docstructbench_llm-raw-scihub-o.O-j.ergon.2004.09.009.pdf_13_p13_c0",0,False,0.0
What is the title of the first reference?,5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c2,"color_textbook_zhonggaokao_小学_13.人教新起点英语（4-5年级）_人教新起点四年级英语上册_课本_人教新起点英语4A电子课本_page_091_p91_c0,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,docstructbench_llm-raw-scihub-o.O-j.ergon.2004.09.009.pdf_13_p13_c0,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0,notes_f7f010b78016aeebd76e56d9283eb67f_52_p52_c0",0,False,0.0
What is the title of the paper by Wilkinson?,1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c3,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c3,1,True,1.0
What is the title of the paper by Wilkinson?,3,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c3,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c3,exam_paper_2004-2019上海高考英语听力原文和答案_page_017_p17_c3,docstructbench_llm-raw-scihub-o.O-hup.908.pdf_5_p5_c7",1,True,1.0
What is the title of the paper by Wilkinson?,5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c3,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c3,exam_paper_2004-2019上海高考英语听力原文和答案_page_017_p17_c3,docstructbench_llm-raw-scihub-o.O-hup.908.pdf_5_p5_c7,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61523162.pdf_276_p276_c0",1,True,1.0
What is the title of the study by Fukasawa and Mortalin?,1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c4,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c4,1,True,1.0
What is the title of the study by Fukasawa and Mortalin?,3,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c4,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c4,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c5",1,True,1.0
What is the title of the study by Fukasawa and Mortalin?,5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c4,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c4,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c5,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,docstructbench_llm-raw-scihub-o.O-j.physletb.2004.11.060.pdf_2_p2_c1",1,True,1.0
What is the title of the study published in Mol.Cell Biol.23 in 2006?,1,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c5,1,True,1.0
What is the title of the study published in Mol.Cell Biol.23 in 2006?,3,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c5,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c4,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1",1,True,1.0
What is the title of the study published in Mol.Cell Biol.23 in 2006?,5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c5,"docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c5,docstructbench_llm-raw-scihub-o.O-j.ab.2007.10.021.pdf_3_p3_c4,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,docstructbench_llm-raw-scihub-o.O-ijc.22999.pdf_3_p3_c0,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0",1,True,1.0
What is the header of the report?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c0,yanbaopptmerge_5473246b8da789b9bfdeef53a70c4d72afd480415d5cbcedb83d105856710328.pdf_8_p8_c0,0,False,0.0
What is the header of the report?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c0,"yanbaopptmerge_5473246b8da789b9bfdeef53a70c4d72afd480415d5cbcedb83d105856710328.pdf_8_p8_c0,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,yanbaopptmerge_2f4902871606698497c53ccb18d3fec2f83d05047d883cd65bbce26bfb27bcd2.pdf_1_p1_c0",0,False,0.0
What is the header of the report?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c0,"yanbaopptmerge_5473246b8da789b9bfdeef53a70c4d72afd480415d5cbcedb83d105856710328.pdf_8_p8_c0,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,yanbaopptmerge_2f4902871606698497c53ccb18d3fec2f83d05047d883cd65bbce26bfb27bcd2.pdf_1_p1_c0,exam_paper_2004-2019上海高考英语听力原文和答案_page_017_p17_c3,newspaper_The Wall Street Journal - 2025-01-08@magazinesclubnew_page_018_p18_c0",0,False,0.0
What was the trade surplus with the United States in November?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,1,True,1.0
What was the trade surplus with the United States in November?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4",1,True,1.0
What was the trade surplus with the United States in November?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4,magazine_TheEconomist.2024.03.02_page_028_p28_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3",1,True,1.0
What percentage of Canadian exports go to the U.S. market?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,0,False,0.0
What percentage of Canadian exports go to the U.S. market?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6",2,True,1.0
What percentage of Canadian exports go to the U.S. market?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c0,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1",2,True,1.0
What percentage did metals and nonmetallic ores exports increase in November?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,1,True,1.0
What percentage did metals and nonmetallic ores exports increase in November?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4",1,True,1.0
What percentage did metals and nonmetallic ores exports increase in November?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,exam_paper_2016年安徽省中考英语试题（解析）_page_015_p15_c2",1,True,1.0
Who wrote the note about the economy gaining momentum?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4,1,True,1.0
Who wrote the note about the economy gaining momentum?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4,magazine_TheEconomist.2023.12.23_page_024_p24_c2,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2",1,True,1.0
Who wrote the note about the economy gaining momentum?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4,magazine_TheEconomist.2023.12.23_page_024_p24_c2,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2,magazine_TheEconomist.2023.12.23_page_012_p12_c4,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0",1,True,1.0
What threat might provide further support if U?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c5,1,True,1.0
What threat might provide further support if U?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c5,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c5,magazine_TheEconomist.2023.12.23_page_012_p12_c8,jiaocaineedrop_biz-96816.pdf_48_p48_c3",1,True,1.0
What threat might provide further support if U?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c5,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c5,magazine_TheEconomist.2023.12.23_page_012_p12_c8,jiaocaineedrop_biz-96816.pdf_48_p48_c3,magazine_TheEconomist.2023.12.23_page_012_p12_c2,exam_paper_2016年安徽省中考英语试题（解析）_page_015_p15_c2",1,True,1.0
What was the trade deficit with countries other than the United States in November?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,1,True,1.0
What was the trade deficit with countries other than the United States in November?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2",1,True,1.0
What was the trade deficit with countries other than the United States in November?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c2,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c4",1,True,1.0
Who emphasized the bank's potential for growth according to the message?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c7,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c7,1,True,1.0
Who emphasized the bank's potential for growth according to the message?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c7,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c7,docstructbench_dianzishu_zhongwenzaixian-o.O-63678132.pdf_161_p161_c0,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0",1,True,1.0
Who emphasized the bank's potential for growth according to the message?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c7,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c7,docstructbench_dianzishu_zhongwenzaixian-o.O-63678132.pdf_161_p161_c0,jiaocaineedrop_jiaocai_needrop_en_961_p961_c0,yanbaor2_a6a80b48db3438977793c75185e980ee4aff22f79083427cb03ea4134f7b241f.pdf_67_p67_c0,newspaper_The Wall Street Journal - 2025-01-08@magazinesclubnew_page_018_p18_c10",1,True,1.0
What was the amount of the donation secured in 2011?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c9,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c9,1,True,1.0
What was the amount of the donation secured in 2011?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c9,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c9,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,newspaper_2c69e142b52dbb30cac2cb11d3eb25e5_1_p1_c7",1,True,1.0
What was the amount of the donation secured in 2011?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c9,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c9,yanbaopptmerge_e60b3b61281e87ddf42f9321a9e6ef9d.pdf_159_p159_c1,newspaper_2c69e142b52dbb30cac2cb11d3eb25e5_1_p1_c7,newspaper_The Wall Street Journal - 2025-01-08@magazinesclubnew_page_018_p18_c8,docstructbench_llm-raw-scihub-o.O-ijc.22999.pdf_3_p3_c3",1,True,1.0
Which team did Mr. Hunkin become head of after leaving his corporate lending job at CIBC?,1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c10,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c11,0,False,0.0
Which team did Mr. Hunkin become head of after leaving his corporate lending job at CIBC?,3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c10,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c11,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c10,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c8",2,True,1.0
Which team did Mr. Hunkin become head of after leaving his corporate lending job at CIBC?,5,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c10,"newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c11,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c10,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c8,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c12,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_018_p18_c6",2,True,1.0
